一2542556
揉    664
揆    295
揍    683
插  20356
揣   1017
提 599147
握  13849
揖    469
揭   2533
揮  20429
捶    549
援  29206
揪    471
換  81878
摒    288
揚  14672
揹    422
敞   1122
敦   6339
敢  40043
散  23231
斑   2757
斐   1368
斯  54548
普  32256
晰   1302
晴   6171
晶   8517
景  29462
暑  15910
智  44507
晾    199
晷     68
曾  93394
替  19015
期 168934
朝  23108
棺   2040
棕    396
棠   1038
棘    552
棗    303
椅   5289
棟   4583
棵   2709
森  16213
棧    558
棹    126
棒  65240
棲   1684
棣    160
棋  11925
棍   3258
植   7582
椒    979
椎    819
棉   2096
棚   7212
楮     32
棻     97
款  14902
欺   8149
欽   5650
殘  13412
殖   3570
殼   5885
毯    856
氮    387
氯    410
氬     28
港  20031
游  23431
湔     10
渡   8792
渲    510
湧   2515
湊   3466
渠    465
渥    315
渣   1121
減  18369
湛    999
湘   2284
渤    125
湖  28325
湮    192
渭    120
渦    873
湯   8101
渴   4610
湍    184
渺   2271
測  42962
湃    323
渝   1336
渾   4746
滋   5526
溉   1240
渙    167
湎     17
湣     19
湄    351
湲     17
湩     17
湟     17
焙    100
焚   1243
焦   7098
焰    676
無 368361
然 364596
煮   4273
焜    340
牌  30757
犄     25
犀   1165
猶   8446
猥    282
猴   3670
猩   3099
琺     37
琪   6263
琳   4700
琢    329
琥    190
琵    881
琶    787
琴  29126
琯     15
琛    214
琦   2278
琨   1149
甥    112
甦    854
畫  77423
番   9352
痢    146
痛  38864
痣    256
痙    113
痘    825
痞   2959
痠    371
登  32345
發 374961
皖     77
皓   2657
皴     34
盜   9387
睏    738
短  23341
硝    601
硬  54667
硯     88
稍  13420
稈     37
程 197707
稅   9092
稀   4518
窘    575
窗  23081
窖    135
童  17987
竣    416
等 177504
策  25152
筆  27690
筐    260
筒   3614
答  68517
筍    395
筋   6550
筏    248
筑    585
粟    313
粥   1005
絞    635
結 129335
絨    856
絕  59291
紫  10953
絮   1088
絲  16204
絡  31927
給 189973
絢    597
絰     13
絳    119
善  38229
翔  10156
翕     73
耋     18
聒    163
肅   2896
腕   1195
腔   3523
腋    150
腑    277
腎   1172
脹   1936
腆    233
脾   2362
腌     27
腓    146
腴     82
舒   9918
舜   2037
菩   9485
萃   1067
菸   1196
萍   4392
菠    249
菅    161
萋     73
菁   3741
華 260565
菱   1224
菴     24
著 210770
萊   7057
菰     19
萌    526
菌   2020
菽     21
菲   7217
菊   2465
萸     52
萎    989
萄   2033
菜  14828
萇      7
菔     21
菟     35
虛  19729
蛟    214
蛙   5333
蛭    124
蛔     90
蛛   1654
蛤    572
蛐     26
蛞     17
街  18525
裁  10310
裂   5753
袱   1270
覃     74
視  86815
註  27683
詠   4036
評  41999
詞  34187
証   9379
詁     43
詔    439
詛   1118
詐   1479
詆    180
訴  77163
診   2992
訶    835
詖     10
象  82336
貂   1076
貯    268
貼  24507
貳   2075
貽    289
賁    101
費  73882
賀  12551
貴  43668
買 143064
貶   1595
貿   3881
貸   1563
越  58490
超  73305
趁   4733
跎    540
距  14075
跋    426
跚    174
跑  55821
跌  10708
跛    412
跆    543
軻     78
軸   3571
軼    180
辜   3610
逮   1407
逵    265
週  32814
逸   9922
進 212481
逶     32
鄂     79
郵  15910
鄉  23208
郾     19
酣    324
酥    919
量  75841
鈔   1278
鈕   3697
鈣    409
鈉    157
鈞   2980
鈍   1527
鈐     70
鈇     12
鈑    355
閔    914
閏    886
開 265943
閑    663
間 221727
閒  13450
閎     41
隊 112529
階  16038
隋    275
陽  48494
隅    953
隆  13987
隍    374
陲    215
隄     36
雁   2926
雅  19823
雄  68173
集  58884
雇    894
雯   4996
雲  54540
韌    645
項  39517
順  44024
須  53837
飧     27
飪    446
飯  19113
飩    111
飲   9855
飭     51
馮   1990
馭    264
黃  88187
黍     63
黑  64983
亂  51811
傭    680
債   2424
傲   8263
傳 101724
僅  22327
傾   8849
催   4383
傷  61254
傻  13350
傯    204
僇      8
剿    401
剷    302
剽    249
募   2824
勦    412
勤   7587
勢  33183
勣     19
匯   3765
嗟    200
嗨   6622
嗓    684
嗦    300
嗎 353524
嗜   1520
嗇    202
嗑     90
嗣    274
嗤    690
嗯  50941
嗚  42327
嗡    876
嗅    362
嗆    526
嗥     29
嗉     27
園  58048
圓  19328
塞  12591
塑   4635
塘    778
塗   5760
塚    768
塔  10107
填  10810
塌    977
塭     31
塊  26543
塢    498
塒      9
塋     49
奧  10147
嫁   3977
嫉    750
嫌   7446
媾     69
媽  25049
媼     12
媳    776
嫂    774
媲    352
嵩    599
嵯     26
幌    502
幹  48479
廉   6691
廈    928
弒     81
彙   1783
徬   1014
微  32489
愚   5458
意 322755
慈   9660
感 203436
想 525378
愛 262882
惹   5571
愁  13655
愈  20254
慎   4705
慌   2301
慄    430
慍    193
愾     94
愴    505
愧   4855
愍    119
愆     56
愷    464
戡     86
戢     50
搓    806
搾     99
搞  30263
搪    766
搭  13371
搽     29
搬  12118
搏   1171
搜   4655
搔    626
損  11726
搶   9746
搖  15391
搗   1147
搆     73
敬  22557
斟    893
新 334204
暗  24382
暉   1338
暇   1397
暈   2347
暖   7422
暄    175
暘     91
暍     35
會 894569
榔   1407
業 112036
楚  43767
楷    960
楠   1320
楔    195
極  48680
椰  15110
概  59558
楊  40360
楨    238
楫     30
楞    698
楓   6279
楹    188
榆    285
楝     56
楣   1670
楛     36
歇   2061
歲  37303
毀  10895
殿   3733
毓   1240
毽     58
溢   1422
溯   1706
滓     31
溶   2532
滂    318
源  48575
溝  11378
滇     85
滅  19510
溥     82
溘     17
溼    768
溺   1107
溫  36448
滑  11131
準  64150
溜   4869
滄   7147
滔   1608
溪  11477
溧     26
溴     27
煎   2671
煙  15409
煩  46473
煤    934
煉   1928
照  60147
煜    689
煬     41
煦    473
煌   4107
煥   1716
煞   8474
煆     18
煨     21
煖     59
爺   6775
牒    259
猷    179
獅  21193
猿    728
猾    193
瑯    182
瑚    471
瑕   1010
瑟   2931
瑞  20193
瑁     31
琿     64
瑙    178
瑛   1462
瑜   6320
當 354718
畸    662
瘀    406
痰    255
瘁    150
痲    501
痱     49
痺    374
痿     36
痴   7565
痳     35
盞   1887
盟  13792
睛  10115
睫    246
睦    425
睞    366
督  23871
睹   3740
睪    174
睬    649
睜   2223
睥     74
睨    172
睢     52
矮   3071
碎   8403
碰  17737
碗   5279
碘    642
碌   1509
碉    131
硼     66
碑   1957
碓     71
硿     16
祺   1745
祿    992
禁  17702
萬  96237
禽   1039
稜   1005
稚   2835
稠    334
稔    228
稟    501
稞     52
窟   1344
窠    226
筷    776
節  52773
筠   1451
筮     23
筧     45
粱    342
粳     64
粵    852
經 282242
絹    200
綑    109
綁   2091
綏    237
絛     31
置  28732
罩   3932
罪  26900
署   6918
義 115744
羨   4127
群  39731
聖  45455
聘   3233
肆   3104
肄    272
腱     93
腰   5106
腸   3932
腥   1548
腮    169
腳  30714
腫   1527
腹   4278
腺    496
腦  85822
舅   1256
艇   2818
蒂   2649
葷    497
落  58567
萱   1124
葵   1323
葦   1097
葫    449
葉  26791
葬   2162
葛  10409
萼    272
萵     56
葡   2121
董   3443
葩    139
葭    596
葆    305
虞   1140
虜    527
號 140616
蛹    311
蜓    514
蜈    364
蜇     80
蜀   1132
蛾    411
蛻    614
蜂   5697
蜃    235
蜆     28
蜊     14
衙    271
裟     62
裔    833
裙   2344
補  37810
裘    952
裝  78681
裡 183675
裊    796
裕   9921
裒     15
覜     14
解 180531
詫    294
該 216069
詳  24081
試 121652
詩  21528
詰   1256
誇   9115
詼    290
詣    518
誠  28547
話 265861
誅    675
詭   3211
詢  16292
詮   2951
詬    574
詹   3075
詻     15
訾     29
詨     24
豢     27
貊     17
貉     84
賊   4188
資1115608
賈   1935
賄   3044
貲    110
賃    111
賂    293
賅     50
跡   7011
跟 112513
跨   3666
路 232737
跳  35617
跺    138
跪   1139
跤    832
跦     12
躲   7443
較 161783
載  26261
軾    406
輊     83
辟    432
農  12610
運  72593
遊  54425
道 386382
遂   2207
達  68312
逼   7474
違  13155
遐    732
遇  39200
遏    323
過 586922
遍  14043
遑    433
逾   1514
遁    859
鄒    946
鄗      8
酬   1991
酪    471
酩     44
釉     74
鈷     76
鉗    418
鈸     53
鈽     42
鉀    200
鈾    190
鉛   1826
鉋     20
鉤   1401
鉑     61
鈴   6587
鉉     86
鉍     17
鉅    735
鈹     25
鈿    262
鉚     23
閘    274
隘    848
隔  15125
隕    381
雍    466
雋    658
雉    250
雊      7
雷  24053
電 509516
雹    100
零  15588
靖   5514
靴    386
靶   1174
預  44980
頑   5538
頓  10055
頊     15
頒   2022
頌   2040
飼   1829
飴    145
飽   6673
飾   6526
馳   3248
馱    164
馴    925
髡     23
鳩    542
麂     30
鼎   3293
鼓  14563
鼠  14641
僧   3158
僮    165
僥    517
僖     24
僭     43
僚   1776
僕   2708
像 243002
僑   6872
僱    449
僎     24
僩     11
兢    525
凳   1473
劃  24630
劂     14
匱    321
厭  16578
嗾     27
嘀    109
嘛  55429
嘗   9637
嗽    534
嘔   1313
嘆   7283
嘉  21507
嘍   1889
嘎   2465
嗷    158
嘖    489
嘟   2362
嘈    158
嘐     13
嗶   1337
團  62106
圖  74216
塵  16193
塾    507
境  44397
墓   3392
墊   2775
塹    580
墅    740
塽     39
壽   6786
夥   5288
夢  71231
夤    127
奪   7067
奩     12
嫡    143
嫦    163
嫩    848
嫗     21
嫖   1018
嫘     29
嫣    631
孵    486
寞  10569
寧  13818
寡   4170
寥   1016
實 264457
寨    327
寢  12845
寤     92
察  20535
對 500435
屢   1976
嶄    464
嶇    309
幛     14
幣   8321
幕  32840
幗    175
幔     98
廓    949
廖   8776
弊   4543
彆    332
彰   9406
徹   6856
慇     84
愿   1078
態  52194
慷    678
慢  42566
慣  16178
慟    498
慚   1484
慘  15736
慵    550
截   8368
撇   2069
摘   7990
摔   4859
撤   3569
摸  11879
摟    727
摺    682
摑    102
摧   2419
搴     21
摭     35
摻    312
敲   4235
斡     94
旗   9992
旖     53
暢   4502
暨   2209
暝    184
榜  11119
榨    631
榕   1136
槁    171
榮  27310
槓   1468
構  25541
榛    137
榷    377
榻    309
榫     50
榴    568
槐    186
槍  10111
榭    110
槌    424
榦     29
槃   1206
榣     20
歉  24532
歌  80050
氳     31
漳    299
演  68360
滾  12305
漓    470
滴   7275
漩    404
漾    422
漠   5025
漬    337
漏   8914
漂  20978
漢  26469
滿  71310
滯   1077
漆   3103
漱    408
漸  17443
漲   5107
漣    549
漕     60
漫  29193
漯     38
澈    988
漪    456
滬    153
漁   2789
滲    993
滌    210
滷    887
熔    638
熙   3247
煽   1271
熊  18879
熄   2282
熒    127
爾  38126
犒     66
犖     45
獄   6251
獐     45
瑤   1155
瑣    740
瑪   6369
瑰   7583
瑭     23
甄   2747
疑  47964
瘧     51
瘍    185
瘋  18284
瘉     68
瘓    424
盡  58387
監   9152
瞄   1686
睽    334
睿    868
睡  33220
磁  25440
碟  63470
碧   7930
碳   2500
碩  20230
碣     43
禎   1499
福  52055
禍   6519
種 245042
稱  58681
窪    207
窩   8854
竭   1694
端  20659
管 170135
箕    186
箋    352
筵     98
算 142333
箝    193
箔    437
箏   2700
箸     60
箇    211
箄      8
粹   3668
粽   3723
精  69858
綻   1311
綰     46
綜   6113
綽   1739
綾    479
綠  17990
緊  22470
綴    492
網 169776
綱   5576
綺   1467
綢    309
綿   4124
綵    148
綸   1549
維  34363
緒   9713
緇     29
綬     70
罰   9363
翠   4129
翡    518
翟   1195
聞  58075
聚  18174
肇   2531
腐   4691
膀   3633
膏   1301
膈     70
膊    152
腿   7973
膂     35
臧    174
臺 109725
與 264663
舔    436
舞  41993
艋    257
蓉   4633
蒿     63
蓆     69
蓄   2276
蒙   8034
蒞    897
蒲    665
蒜    567
蓋  20590
蒸   2124
蓀    154
蓓    986
蒐   1237
蒼  16589
蓑    130
蓊    430
蜿    220
蜜   8152
蜻    535
蜢    746
蜥    563
蜴    573
蜘   1355
蝕   1263
蜷     82
蜩      7
裳    700
褂     47
裴    386
裹   1594
裸   1806
製  27753
裨     79
褚    597
裯     11
誦    891
誌  19351
語  89329
誣    448
認 153895
誡    912
誓   6960
誤  44398
說 638724
誥     35
誨    657
誘   3761
誑    144
誚     30
誧     22
豪  19043
貍    400
貌   6659
賓   6274
賑    100
賒     63
赫   3628
趙  31746
趕  27733
跼     24
輔  18716
輒   1153
輕  50407
輓     76
辣   3190
遠  80657
遘     43
遜   7390
遣   2957
遙  10160
遞   5007
遢    127
遝     22
遛     35
鄙   1885
鄘     16
鄞     27
酵    690
酸   8655
酷  11827
酴     24
鉸     20
銀  19166
銅   3512
銘  26579
銖     71
鉻    169
銓    690
銜   1026
銨     56
鉼     13
銑     55
閡    188
閨    337
閩   3502
閣   9841
閥   1153
閤    213
隙   1142
障  12357
際  39814
雌    481
雒     18
需  90154
靼    106
鞅     57
韶    608
頗  10245
領  36858
颯    188
颱   2621
餃   1101
餅   5596
餌    953
餉    162
駁   3269
骯    679
骰    454
髦    295
魁   2648
魂   9961
鳴   6662
鳶    126
鳳 218326
麼 535402
鼻   6595
齊  12418
億   8198
儀  10938
僻    920
僵   1546
價 102882
儂   4421
儈     49
儉    522
儅     20
凜    602
劇  34177
劈   1826
劉  29759
劍  30674
劊    231
勰     28
厲  11526
嘮    173
嘻  25152
嘹    120
嘲   1990
嘿  25319
嘴  14356
嘩   1050
噓   2409
噎    927
噗    504
噴   8374
嘶   1072
嘯   1806
嘰    829
墀     32
墟    366
增  34603
墳   1629
墜   2681
墮   5551
墩    220
墦      9
奭     42
嬉    535
嫻    454
嬋    462
嫵    182
嬌   2589
嬈     41
寮   3566
寬  10361
審  10923
寫 111228
層  22305
履   2160
嶝      7
嶔     34
幢    468
幟    809
幡    144
廢  17356
廚   2232
廟   3963
廝    774
廣  46522
廠  32799
彈  26708
影 110761
德  60841
徵  38219
慶  21321
慧  24112
慮  29844
慝     19
慕  10657
憂  13130
慼     76
慰   5354
慫    296
慾   5190
憧   1149
憐  18408
憫    969
憎    703
憬   1098
憚    336
憤   3674
憔    511
憮     23
戮    557
摩  14122
摯   2147
摹    354
撞  11534
撲   3120
撈   2092
撐   6444
撰   2041
撥  13638
撓    515
撕   3658
撩    411
撒   4790
撮    370
播  26108
撫   2602
撚     34
撬    115
撙     19
撢     29
撳     12
敵  23215
敷   1547
數 161281
暮   4284
暫  14391
暴  29856
暱   1646
樣 301165
樟    555
槨     23
樁    890
樞  17300
標  92618
槽   3216
模  34786
樓  47232
樊    345
槳    397
樂 168280
樅     19
槭    233
樑   3531
歐  17225
歎   1975
殤    288
毅   5763
毆    918
漿   2245
潼     52
澄   3839
潑   3526
潦    229
潔   7110
澆   1032
潭   3564
潛   8541
潸    108
潮  11709
澎   4366
潺    278
潰   1702
潤   3359
澗    256
潘   4300
滕    166
潯     14
潠     11
潟     10
熟  22719
熬   2994
熱  52375
熨    145
牖     24
犛    159
獎  23436
獗    217
瑩   2364
璋   2440
璃   4600
瑾    534
璀    421
畿     43
瘠     87
瘩    345
瘟   3112
瘤    744
瘦   2457
瘡    577
瘢     11
皚     85
皺   1292
盤  20111
瞎   2660
瞇    470
瞌    866
瞑    314
瞋    432
磋    983
磅    958
確  79923
磊   1692
碾    224
磕    384
碼  45990
磐    203
稿   6943
稼    186
穀    410
稽    656
稷    187
稻   1506
窯    499
窮   8093
箭   6963
箱  16885
範  20868
箴    186
篆    181
篇  49397
篁     54
箠     17
篌     26
糊  10050
締   1538
練  49683
緯   2157
緻   3042
緘    139
緬    513
緝   1119
編  38087
緣  32816
線  88361
緞    179
緩   7883
綞     11
緙     13
緲    161
緹    285
罵  28923
罷  24233
羯   4017
翩   2089
耦     94
膛    764
膜   2902
膝   1438
膠   5012
膚   4000
膘     22
蔗    345
蔽   1312
蔚   1459
蓮  11039
蔬    541
蔭   1188
蔓    956
蔑    914
蔣   7126
蔡  20290
蔔   1371
蓬   2217
蔥   1631
蓿     17
蔆     19
螂   3200
蝴   2943
蝶   5868
蝠    728
蝦   5016
蝸   1411
蝨    169
蝙    620
蝗    232
蝌    212
蝓     16
衛  26635
衝  22907
褐    432
複  14979
褒    482
褓    177
褕     22
褊     85
誼  16173
諒  10963
談  65267
諄    290
誕   8895
請 576417
諸  29277
課  70719
諉    142
諂    475
調  61916
誰 132063
論 193909
諍    178
誶     23
誹    329
諛    132
豌     63
豎   1778
豬  24947
賠   4107
賞  26279
賦   7653
賤   5106
賬    346
賭   5699
賢  17005
賣  65227
賜   9505
質  53139
賡     42
赭     20
趟   2521
趣  49894
踫     92
踐   3301
踝    284
踢   7037
踏  10740
踩   4362
踟     48
踡     14
踞    211
躺   3535
輝  20777
輛   8767
輟    107
輩  18029
輦    245
輪  23165
輜     57
輞     17
輥     21
適  43229
遮   2678
遨   2794
遭  15597
遷   5222
鄰   5737
鄭  15451
鄧   4595
鄱     16
醇   2173
醉  11754
醋   1461
醃    176
鋅    141
銻     23
銷  13028
鋪   2958
銬    659
鋤    212
鋁   1827
銳   5831
銼    103
鋒  10369
鋇    330
鋰    154
銲    153
閭    187
閱  10982
霄    730
霆    756
震  11745
霉   2316
靠  28286
鞍    620
鞋   7928
鞏    681
頡   1574
頫     32
頜     61
颳    123
養  36306
餓   3346
餒    463
餘  21111
駝   2716
駐   5707
駟    168
駛   5987
駑    174
駕   7898
駒    637
駙     19
骷    633
髮  13606
髯     75
鬧  11924
魅   5188
魄   2040
魷    271
魯   8226
鴆     69
鴉   2132
鴃     26
麩     23
麾    251
黎   6431
墨   6206
齒   6149
儒   6535
儘   9665
儔    128
儐    187
儕    979
冀    787
冪     59
凝   5527
劑   4489
劓     12
勳   3595
噙     30
噫    587
噹   2411
噩    527
噤    136
噸    935
噪   2361
器  77660
噥     64
噱    800
噯    408
噬    429
噢   1559
噶    487
壁   7434
墾   2399
壇   4451
壅    126
奮   9519
嬝     54
嬴    364
學 806783
寰   1184
導  62860
彊    106
憲  13709
憑  10573
憩    585
憊   1048
懍     80
憶  29345
憾   7396
懊    607
懈    775
戰 113772
擅   1919
擁  21343
擋   7462
撻     80
撼   1502
據  58668
擄    351
擇  37712
擂    436
操  18369
撿   6538
擒    991
擔  24548
撾     17
整  75045
曆   3774
曉  21478
暹     71
曄    339
曇    639
暸    772
樽    932
樸   2041
樺   1572
橙    793
橫  12569
橘   1983
樹  27496
橄    815
橢    291
橡    774
橋  16382
橇     75
樵   1155
機 468878
橈     40
歙     35
歷  38186
氅     19
濂    286
澱    497
澡   3203
濃   7474
澤   7931
濁   2327
澧     69
澳   3519
激  34430
澹    299
澶     12
澦     12
澠     27
澴     26
熾    416
燉    315
燐     48
燒  14030
燈  25149
燕   4935
熹    432
燎     79
燙   1755
燜     32
燃   6378
燄   1590
獨  91993
璜    361
璣    137
璘     53
璟    663
璞   1805
瓢    774
甌     89
甍     12
瘴    372
瘸     49
瘺     12
盧   3680
盥    278
瞠    147
瞞   1641
瞟     53
瞥    401
磨   7481
磚   2486
磬     48
磧     13
禦   3864
積  20369
穎   3579
穆   1169
穌   6958
穋      6
窺   1337
篙     39
簑    170
築   8426
篤    707
篛     13
篡    270
篩    603
篦     13
糕   5894
糖   4381
縊     42
縑     11
縈    438
縛   2350
縣  22480
縞     74
縝     53
縉     41
縐     32
罹    425
羲    499
翰   3686
翱    524
翮     16
耨    488
膳    981
膩   2042
膨   1481
臻    654
興 105059
艘   1820
艙    647
蕊    965
蕙   1086
蕈     49
蕨    201
蕩   3359
蕃   2037
蕉   1600
蕭  13870
蕪    478
蕞     47
螃   1130
螟     52
螞   3666
螢  25427
融   6562
衡   9246
褪    629
褲   6035
褥     82
褫     55
褡     57
親  51866
覦    110
諦   1350
諺    420
諫    225
諱    704
謀   6845
諜   1307
諧   2988
諮   2024
諾  18719
謁    126
謂  35793
諷   2997
諭    470
諳    341
諶     65
諼    105
豫   2820
豭     70
貓  90587
賴  16057
蹄    791
踱    232
踴   3853
蹂    342
踹    750
踵    210
輻   2841
輯  31881
輸  52871
輳     16
辨   7746
辦 102939
遵   4780
遴    392
選 163162
遲   9120
遼   2032
遺  19703
鄴     42
醒  19742
錠     92
錶   2630
鋸    867
錳     62
錯 168867
錢  84904
鋼  17392
錫   2586
錄  82888
錚    724
錐   1251
錦   6282
錡    163
錕     91
錮    180
錙     45
閻    795
隧   1483
隨  49767
險  26216
雕   3637
霎    488
霑     83
霖   5006
霍   2102
霓    616
霏    478
靛    104
靜  33948
靦    240
鞘    419
頰    904
頸   2342
頻  14544
頷    179
頭 146705
頹   2448
頤    480
餐  30791
館  52285
餞    232
餛    145
餡    285
餚    193
駭    885
駢     85
駱   1098
骸    401
骼    244
髻     95
髭     18
鬨    284
鮑    434
鴕    350
鴣     96
鴦   1101
鴨   4515
鴒     56
鴛   1155
默  17823
黔    115
龍 192863
龜  13579
優  35686
償   3388
儡    993
儲   4641
勵   9984
嚎    816
嚀    537
嚐   2117
嚅     36
嚇  11970
嚏    190
壕     94
壓  43377
壑    126
壎     35
嬰   2169
嬪     34
嬤    199
孺    388
尷   1546
屨     27
嶼   1815
嶺   6124
嶽    592
嶸    678
幫  80023
彌   5596
徽   1136
應 246284
懂  42342
懇   3589
懦    997
懋    890
戲  39504
戴  12139
擎   9240
擊  51164
擘    195
擠   6394
擰    139
擦   5532
擬  13172
擱   1172
擢     84
擭     38
斂   1296
斃   3410
曙    674
曖    917
檀    356
檔 107742
檄     24
檢  25143
檜    223
櫛     49
檣     19
橾     23
檗     31
檐     63
檠     14
歜     13
殮     60
毚      6
氈     81
濘    177
濱   2166
濟  24848
濠     94
濛    812
濤  16177
濫   5110
濯    371
澀   1487
濬     70
濡    193
濩     15
濕   3323
濮     58
濰     28
燧     51
營  38542
燮     38
燦   4162
燥   1579
燭   2074
燬    135
燴    136
燠     32
爵   5723
牆   8866
獰    195
獲  17926
璩     78
環  49945
璦     49
璨    270
癆     34
療   6888
癌   2059
盪   3788
瞳    891
瞪   1258
瞰    234
瞬   3517
瞧   6472
瞭  12167
矯   1042
磷    399
磺    214
磴     64
磯    667
礁    858
禧   1333
禪   5337
穗   2922
窿    211
簇    375
簍     99
篾     88
篷    324
簌     71
篠   1343
糠     98
糜    242
糞    884
糢    560
糟   7974
糙    779
糝     12
縮  17930
績  21319
繆    493
縷    563
縲     11
繃    654
縫   2766
總 101978
縱  11069
繅     13
繁   8243
縴      8
縹    195
繈      9
縵     44
縿     18
縯     20
罄    115
翳     96
翼   6752
聱     38
聲 110548
聰  11620
聯  86573
聳   1356
臆    639
臃     79
膺    495
臂   4251
臀    425
膿    279
膽   7982
臉  23688
膾    120
臨  18552
舉  51086
艱   2159
薪   7623
薄   6434
蕾   2256
薜     48
薑    520
薔    791
薯   2027
薛   2218
薇   2312
薨     50
薊     47
虧   5791
蟀    515
蟑   3271
螳    340
蟒    188
蟆    297
螫    244
螻     67
螺   2675
蟈     31
蟋    469
褻    460
褶     61
襄   2028
褸    103
褽     24
覬    105
謎   4124
謗   1093
謙   3729
講  77918
謊   3890
謠   5014
謝 274523
謄     83
謐    214
豁    642
谿     36
豳     24
賺  12307
賽  73767
購  22348
賸    100
賻     16
趨   5244
蹉    482
蹋    881
蹈   2957
蹊    112
轄   1530
輾   1373
轂     32
轅    862
輿   1063
避  20858
遽    308
還 511627
邁   6069
邂   1041
邀   8702
鄹     15
醣     61
醞    205
醜   7966
鍍    753
鎂    277
錨    270
鍵  27734
鍊   3467
鍥     50
鍋   5848
錘    312
鍾   7000
鍬     55
鍛    963
鍰    126
鍚     94
鍔     33
闊   5772
闋    358
闌   1170
闈     39
闆  10638
隱  15820
隸   1318
雖  72668
霜   2991
霞   2399
鞠    742
韓   7912
顆  21646
颶     66
餵   2319
騁    821
駿   2764
鮮   9541
鮫    109
鮪     87
鮭    253
鴻  13276
鴿   1663
麋     63
黏   2958
點 319559
黜     34
黝    268
黛   1352
鼾    211
齋  10140
叢   3495
嚕   1299
嚮   2006
壙     42
壘  33371
嬸    197
彝     83
懣     30
戳   1237
擴   9459
擲   1276
擾  14681
攆     69
擺  12606
擻    511
擷    644
斷  50421
曜    907
朦   1589
檳   1536
檬   1524
櫃   4362
檻    481
檸   1403
櫂     11
檮     16
檯   1040
歟     50
歸  26976
殯    166
瀉    981
瀋     46
濾   2884
瀆    337
濺    321
瀑   1514
瀏   1283
燻    207
燼    722
燾     15
燸     18
獷    100
獵   3598
璧    710
璿   2103
甕    153
癖    446
癘     38
癒   1510
瞽     28
瞿    200
瞻    998
瞼     82
礎   6876
禮  31007
穡     17
穢    927
穠     49
竄   1095
竅   1413
簫    682
簧   1081
簪     62
簞     59
簣    373
簡  49903
糧   1567
織  15287
繕    911
繞   6808
繚    123
繡   1340
繒     36
繙     20
罈    156
翹   5558
翻  32305
職  53031
聶    842
臍    278
臏     85
舊  31618
藏  22926
薩   9858
藍  24644
藐    848
藉  13010
薰   2668
薺     15
薹      9
薦  25370
蟯     29
蟬   1601
蟲  14031
蟠     66
覆  13711
覲     66
觴    506
謨    218
謹   4213
謬   3290
謫    163
豐  16033
贅    756
蹙    120
蹣    131
蹦    715
蹤   6086
蹟   7227
蹕     14
軀   1219
轉 125171
轍    687
邇    288
邃    345
邈    123
醫  41484
醬   2872
釐    816
鎔    392
鎊     91
鎖  11741
鎢    114
鎳    374
鎮  10526
鎬     73
鎰     77
鎘    283
鎚   1040
鎗    269
闔    262
闖   3014
闐     21
闕   1235
離  63204
雜  31573
雙  57210
雛   1237
雞  18754
霤     12
鞣     12
鞦    199
鞭   2774
韹     10
額  12653
顏  13471
題 316919
顎    125
顓     19
颺    717
餾    463
餿    303
餽     64
餮     79
馥    285
騎  39690
髁      9
鬃     82
鬆  12093
魏   3872
魎    969
魍     50
鯊    435
鯉    660
鯽    660
鯈     15
鯀     17
鵑    706
鵝   5069
鵠    132
黠     85
鼕     14
鼬    108
儳      8
嚥    302
壞  45324
壟   1212
壢   6599
寵   2797
龐   3522
廬    860
懲   2072
懷  42878
懶  16450
懵    295
攀   1908
攏   2935
曠   1426
曝   2026
櫥    549
櫝     37
櫚     58
櫓    134
瀛    423
瀟   2967
瀨    849
瀚   1351
瀝    379
瀕    467
瀘     15
爆  19616
爍   2067
牘     51
犢    143
獸   8572
獺    192
璽    436
瓊   3585
瓣    806
疇    635
疆   1107
癟    224
癡  14569
矇    820
礙   7557
禱   2658
穫   2355
穩  16347
簾    992
簿   1553
簸     75
簽  32720
簷    321
籀     18
繫   4633
繭   1676
繹    399
繩   1650
繪   6695
羅  48179
繳   7952
羶     19
羹    626
羸     68
臘   2263
藩    531
藝  28831
藪    130
藕    252
藤  10689
藥  18019
藷     66
蟻   4361
蠅   1706
蠍  10154
蟹  10281
蟾   1191
襠    184
襟   1531
襖     37
襞      9
譁    225
譜  12240
識  73392
證  61502
譚   1504
譎    410
譏    841
譆     11
譙    309
贈   5528
贊  21949
蹼    122
蹲   1522
躇    525
蹶    210
蹬    193
蹺   1161
蹴    146
轔     24
轎   1314
辭   8835
邊  73304
邋    154
醱     35
醮     82
鏡  22234
鏑     14
鏟    620
鏃     29
鏈    969
鏜     49
鏝     10
鏖     97
鏢    582
鏍     16
鏘   1743
鏤    132
鏗    157
鏨     15
關 222896
隴    298
難 147058
霪     62
霧   6860
靡    779
韜    721
韻   6118
類  78205
願  69445
顛   3126
颼     95
饅   1106
饉     24
騖    193
騙  17996
鬍   1440
鯨    562
鯧     44
鯖     16
鯛    181
鶉     30
鵡    584
鵲    386
鵪     19
鵬   2272
麒    901
麗  31237
麓    367
麴    239
勸   9581
嚨    693
嚷    936
嚶    117
嚴  33480
嚼    961
壤    972
孀     34
孃    121
孽   1137
寶  51193
巉     15
懸   2957
懺   1255
攘    410
攔   4012
攙    103
曦    726
朧    632
櫬     58
瀾    929
瀰   1137
瀲     59
爐   5190
獻  11173
